BRAND_ID,USER_ID,TOTAL_INTERACTIONS
25852,24145,38
25852,32205,8
25852,12369,5
25852,24721,5
25852,24941,14
25852,26476,4
25852,14217,40
25852,24691,2
25852,7577,5
25852,32315,1
25852,14299,42
25852,6865,1
25852,16155,2
25852,24823,17
25852,25231,7
25852,23899,8
25852,25684,6
25852,21887,25
25852,32179,8
25852,23023,1
25852,1530,2
25852,19183,8
25852,24240,3
25852,11207,1
25852,11692,36
25852,10737,94
25852,27506,13
25852,27476,3
25852,25158,1
25852,19537,64
25852,31608,12
25852,20331,6
25852,31212,1
25852,16244,3
25852,27331,2
25852,23477,2
25852,4120,9
25852,32737,17
25852,32334,9
25852,23740,1
25852,24668,1
25852,18917,3
25852,2632,16
25852,11663,1
25852,24466,11
25852,18810,1
25852,27617,1
25852,26858,18
25852,18879,2
25852,8273,3
25852,33138,5
25852,27621,5
25852,32727,3
25852,17662,4
25852,11992,4
25852,30928,5
25852,13218,4
25852,32719,17
25852,32423,14
25852,32933,2
25852,32755,1
25852,21877,3
25852,11027,16
25852,27470,1
25852,5257,1
25852,27216,8
25852,33398,1
25852,25300,2
25852,32912,1
25852,15129,2
25852,17573,4
25852,30990,2
25852,22360,2
25852,26987,1
25852,25050,1
25852,18679,2
25852,32739,9
25852,27163,2
25852,18217,20
25852,23670,2
25852,1940,3
25852,27419,1
25852,18525,6
25852,15923,1
25852,27060,16
25852,19483,1
25852,9303,3
25852,17851,5
25852,19130,6
25852,21192,5
25852,16158,1
25852,31613,4
25852,32837,4
25852,25376,34
25852,21867,3
25852,5689,4
25852,24153,1
25852,17797,6
25852,25365,2
25852,32453,13
25852,21008,5
25852,25906,1
25852,27228,3
25852,26137,1
25852,16302,19
25852,25405,4
25852,18018,3
25852,22683,4
25852,27049,7
25852,7499,1
25852,23296,3
25852,18564,8
25852,27200,5
25852,27561,95
25852,11363,2
25852,26411,6
25852,33078,1
25852,22539,1
25852,24707,5
25852,16876,4
25852,27024,16
25852,4171,1
25852,15801,5
25852,32066,16
25852,6425,6
25852,20863,11
25852,25047,2
25852,21240,34
25852,24743,7
25852,18201,40
25852,5417,4
25852,13777,2
25852,15937,8
25852,32392,1
25852,16854,13
25852,15731,3
25852,1210,5
25852,19226,16
25852,32791,3
25852,16295,3
25852,19652,5
25852,27142,7
25852,33824,4
25852,27574,19
25852,26266,4
25852,26863,16
25852,17530,7
25852,10011,1
25852,3652,15
25852,436,4
25852,25409,1
25852,33127,14
25852,32704,1
25852,28019,10
25852,33122,9
25852,32199,18
25852,28034,2
25852,22245,5
25852,501,2
25852,32732,1
25852,27456,5
25852,27230,26
25852,24358,2
25852,25674,2
25852,34242,3
25852,27592,45
25852,23623,5
25852,21572,1
25852,15601,1
25852,27145,7
25852,32793,7
25852,26949,8
25852,20566,2
25852,24289,22
25852,34349,1
25852,13269,1
25852,25142,5
25852,33020,1
25852,8664,1
25852,32017,6
25852,19029,25
25852,27571,5
25852,19754,6
25852,24459,1
25852,26508,7
25852,23266,1
25852,27358,1
25852,8609,4
25852,14831,9
25852,11469,72
25852,34243,1
25852,32974,1
25852,33667,8
25852,18816,11
25852,27251,2
25852,22602,4
25852,31177,3
25852,4207,1
25852,33438,1
25852,31859,2
25852,31175,6
25852,20591,2
25852,23476,40
25852,24584,3
25852,4845,16
25852,11087,17
25852,23294,10
25852,17481,1
25852,18402,22
25852,7341,1
25852,9799,3
25852,26908,3
25852,26867,1
25852,23541,11
25852,17251,14
25852,17470,27
25852,18906,3
25852,21444,18
25852,34533,10
25852,32408,29
25852,23721,1
25852,27595,1
25852,26370,1
25852,26438,1
25852,22534,1
25852,28052,24
25852,34452,1
25852,2615,8
25852,33111,11
25852,24647,14
25852,15668,7
25852,31392,7
25852,18110,2
25852,32084,5
25852,27578,1
25852,27449,1
25852,9239,7
25852,20510,15
25852,28051,3
25852,24735,3
25852,19200,2
25852,26767,1
25852,6533,1
25852,20980,2
25852,18276,18
25852,10781,3
25852,32081,4
25852,27497,3
25852,34829,1
25852,17924,2
25852,8892,11
25852,7915,7
25852,4220,26
25852,25482,2
25852,19135,6
25852,15893,1
25852,27602,5
25852,17175,16
25852,26274,5
25852,26539,9
25852,34506,24
25852,6885,3
25852,8991,2
25852,34587,3
25852,32359,23
25852,9127,2
25852,24443,1
25852,25828,13
25852,233,3
25852,32790,2
25852,19849,1
25852,34948,1
25852,25248,1
25852,21735,6
25852,17723,9
25852,31444,1
25852,17678,4
25852,26484,21
25852,18443,6
25852,16739,20
25852,94,1
25852,34507,1
25852,34365,3
25852,1482,5
25852,16527,2
25852,23539,7
25852,25016,1
25852,34912,3
25852,20850,5
25852,25887,1
25852,34389,16
25852,34066,7
25852,26008,2
25852,33179,1
25852,7873,15
25852,22009,4
25852,23024,1
25852,34543,4
25852,4825,2
25852,35155,7
25852,1915,1
25852,24034,1
25852,26932,2
25852,21341,3
25852,16541,1
25852,11583,1
25852,27312,1
25852,23148,8
25852,20532,77
25852,32357,3
25852,35260,24
25852,35041,6
25852,34515,26
25852,34345,1
25852,35297,1
25852,27393,4
25852,35317,1
25852,35283,1
25852,26199,7
25852,26831,3
25852,21130,1
25852,20327,2
25852,26398,4
25852,34574,7
25852,23030,1
25852,26522,2
25852,22518,1
25852,35388,2
25852,18239,2
25852,4088,2
25852,24687,3
25852,26051,12
25852,35437,28
25852,35487,25
25852,23028,3
25852,13441,2
25852,32173,2
25852,14195,1
25852,26595,7
25852,24381,2
25852,35302,58
25852,26002,1
25852,26021,2
25852,23515,2
25852,23627,1
25852,24636,1
25852,27573,1
25852,11637,3
25852,23682,33
25852,2847,2
25852,13555,4
25852,52,5
25852,34516,1
25852,11051,2
25852,6557,5
25852,16315,3
25852,34568,8
25852,35581,3
25852,35465,14
25852,22051,1
25852,35701,4
25852,15262,23
25852,19131,5
25852,15918,1
25852,33171,3
25852,19455,1
25852,20556,3
25852,25211,3
25852,35449,4
25852,23149,4
25852,6295,2
25852,24386,6
25852,26605,2
25852,35611,7
25852,17420,3
25852,35785,2
25852,35428,3
25852,26830,4
25852,19646,72
25852,24071,24
25852,4665,9
25852,26248,9
25852,21688,20
25852,3948,10
25852,21972,3
25852,33168,10
25852,35436,2
25852,20938,21
25852,34315,34
25852,17349,6
25852,26222,13
25852,36440,2
25852,22845,2
25852,34390,4
25852,8823,1
25852,22056,1
25852,32679,1
25852,36322,7
25852,6715,2
25852,26723,26
25852,35978,34
25852,23713,1
25852,23840,7
25852,35926,3
25852,26925,21
25852,35925,1
25852,26927,1
25852,35256,14
25852,23165,2
25852,36054,13
25852,30927,1
25852,36890,2
25852,15611,8
25852,35801,2
25852,17812,7
25852,25464,2
25852,3242,1
25852,35969,3
25852,35100,5
25852,18983,6
25852,1707,1
25852,16792,7
25852,36887,1
25852,35703,3
25852,19090,1
25852,15101,1
25852,37155,6
25852,36392,12
25852,37274,3
25852,26550,5
25852,37310,1
25852,35832,2
25852,15953,7
25852,37379,1
25852,36563,7
25852,21781,22
25852,17671,6
25852,21754,126
25852,14091,13
25852,11621,1
25852,25798,14
25852,12618,3
25852,27547,1
25852,37425,5
25852,11938,1
25852,37411,3
25852,23429,1
25852,2868,5
25852,33378,1
25852,21226,1
25852,35784,3
25852,32136,1
25852,35710,16
25852,31614,7
25852,15609,4
25852,23127,2
25852,37464,1
25852,36865,4
25852,36110,1
25852,7723,1
25852,17357,3
25852,32422,6
25852,37547,13
25852,24024,35
25852,37542,1
25852,31713,3
25852,36221,3
25852,37558,1
25852,7007,2
25852,32729,21
25852,32640,1
25852,37507,20
25852,26479,7
25852,35105,7
25852,18765,4
25852,36547,1
25852,37619,4
25852,15708,3
25852,20394,2
25852,10157,4
25852,37658,6
25852,8731,1
25852,14475,4
25852,37695,1
25852,20332,3
25852,37345,1
25852,26010,3
25852,23715,23
25852,8960,5
25852,37022,6
25852,37441,11
25852,17471,2
25852,35447,1
25852,13293,2
25852,37671,40
25852,34324,1
25852,37728,3
25852,23472,3
25852,7055,1
25852,15799,2
25852,34306,1
25852,26286,5
25852,32477,1
25852,37994,2
25852,35430,1
25852,24572,35
25852,34755,2
25852,35840,4
25852,36623,2
25852,38203,3
25852,37640,4
25852,35754,2
25852,17249,15
25852,24108,6
25852,34065,6
25852,38289,6
25852,35941,1
25852,2303,10
25852,33801,9
25852,18238,1
25852,38337,2
25852,18168,4
25852,35767,3
25852,36240,2
25852,35403,6
25852,20202,2
25852,35185,1
25852,1063,3
25852,27435,4
25852,38160,1
25852,38415,23
25852,38375,7
25852,11821,2
25852,38454,102
25852,23454,2
25852,37725,3
25852,16290,2
25852,38335,1
25852,31184,5
25852,17071,1
25852,37741,1
25852,37152,10
25852,38563,3
25852,22630,3
25852,32156,2
25852,38572,1
25852,20582,1
25852,19902,10
25852,11259,5
25852,35372,2
25852,37703,4
25852,38314,6
25852,38461,4
25852,3383,1
25852,22173,1
25852,20842,1
25852,38592,1
25852,38596,8
25852,11289,1
25852,24295,1
25852,38623,39
25852,9523,12
25852,25011,15
25852,38628,1
25852,37298,1
25852,16431,1
25852,35682,10
25852,36050,2
25852,23711,5
25852,13335,4
25852,14077,2
25852,19539,2
25852,38600,2
25852,4999,1
25852,33379,11
25852,38589,1
25852,35858,3
25852,17756,3
25852,38575,77
25852,19577,1
25852,2096,2
25852,35542,3
25852,11075,7
25852,26765,11
25852,37919,1
25852,38725,10
25852,38711,8
25852,19079,24
25852,34300,6
25852,31019,2
25852,35184,1
25852,8887,1
25852,24994,1
25852,17270,1
25852,13272,11
25852,24321,6
25852,22973,4
25852,2994,1
25852,21241,10
25852,26046,1
25852,25569,1
25852,38861,1
25852,35573,7
25852,38892,3
25852,21861,1
25852,1464,3
25852,37708,1
25852,17440,2
25852,37465,3
25852,32469,1
25852,38915,5
25852,21185,26
25852,24524,3
25852,37220,1
25852,38718,27
25852,38859,16
25852,37081,1
25852,38409,10
25852,34542,3
25852,38174,2
25852,32906,2
25852,38561,4
25852,39100,16
25852,18563,4
25852,38457,130
25852,39140,22
25852,5537,2
25852,37010,15
25852,39195,6
25852,35745,3
25852,13149,1
25852,21105,1
25852,39096,5
25852,35839,3
25852,39219,1
25852,36487,10
25852,27466,6
25852,35912,1
25852,26584,1
25852,14157,4
25852,37150,6
25852,38574,38
25852,7895,4
25852,39181,5
25852,38183,13
25852,33403,1
25852,39318,15
25852,25896,2
25852,35911,8
25852,24297,9
25852,39409,22
25852,16257,5
25852,18153,1
25852,16436,7
25852,39450,2
25852,35897,1
25852,39136,20
25852,20712,1
25852,37544,1
25852,39257,6
25852,26260,2
25852,21152,1
25852,23221,2
25852,38790,3
25852,39666,2
25852,39600,6
25852,37418,5
25852,38606,5
25852,38681,1
25852,20426,22
25852,21478,7
25852,24103,33
25852,39747,1
25852,39612,2
25852,38325,1
25852,39490,2
25852,39413,1
25852,21370,1
25852,39256,11
25852,39744,1
25852,33310,1
25852,38709,14
25852,19755,2
25852,35893,1
25852,38894,4
25852,39918,5
25852,39482,4
25852,108,2
25852,26870,1
25852,37470,7
25852,40003,9
25852,39986,5
25852,40009,2
25852,32759,1
25852,27546,9
25852,40061,5
25852,35647,1
25852,39946,27
25852,26394,2
25852,39532,2
25852,40114,1
25852,39361,3
25852,38442,4
25852,24251,1
25852,34060,1
25852,5197,2
25852,35201,1
25852,34414,9
25852,39540,1
25852,39554,1
25852,37350,5
25852,38194,1
25852,18081,21
25852,10963,1
25852,35664,3
25852,24643,3
25852,22047,7
25852,40059,1
25852,21825,10
25852,26813,9
25852,40344,1
25852,38378,6
25852,40370,6
25852,23581,6
25852,40327,1
25852,40381,80
25852,24904,2
25852,40342,2
25852,39203,9
25852,40442,1
25852,40420,3
25852,40404,2
25852,39607,2
25852,20780,2
25852,38323,1
25852,27208,11
25852,40479,1
25852,25294,2
25852,40483,3
25852,40322,1
25852,18065,2
25852,25765,1
25852,34996,28
25852,40511,5
25852,40519,2
25852,25829,3
25852,23942,1
25852,40568,2
25852,6937,4
25852,40031,1
25852,40424,171
25852,24791,2
25852,26999,5
25852,40631,3
25852,22445,4
25852,40341,6
25852,17862,1
25852,196,1
25852,40311,21
25852,39680,1
25852,33161,1
25852,40057,6
25852,35910,3
25852,40684,3
25852,23648,2
25852,40685,4
25852,21949,5
25852,11451,12
25852,24475,2
25852,40676,4
25852,40803,1
25852,35764,4
25852,39412,12
25852,23237,4
25852,26001,1
25852,38689,2
25852,40872,4
25852,26400,1
25852,40720,13
25852,40955,1
25852,39971,1
25852,15383,1
25852,40887,1
25852,40885,58
25852,15587,4
25852,15468,1
25852,40880,1
25852,21582,1
25852,18987,12
25852,25848,2
25852,39189,6
25852,40641,12
25852,15950,10
25852,19759,3
25852,35375,2
25852,22304,1
25852,613,5
25852,39002,4
25852,40886,4
25852,27101,2
25852,40555,2
25852,41147,8
25852,253,1
25852,27375,4
25852,39169,1
25852,41149,4
25852,564,3
25852,15616,2
25852,36798,5
25852,20128,8
25852,38920,1
25852,40048,29
25852,25071,1
25852,41298,9
25852,41227,1
25852,33025,1
25852,18045,4
25852,32436,1
25852,41370,8
25852,35340,2
25852,11591,2
25852,41253,1
25852,41439,1
25852,23674,3
25852,38669,46
25852,16832,4
25852,41293,32
25852,35633,2
25852,16163,13
25852,39264,1
25852,17363,1
25852,15741,1
25852,14487,2
25852,41437,11
25852,40945,21
25852,15359,1
25852,40580,3
25852,41455,1
25852,19443,2
25852,19715,188
25852,34470,41
25852,39081,3
25852,18955,6
25852,36614,1
25852,41557,3
25852,40517,2
25852,41466,1
25852,39543,1
25852,25290,6
25852,41622,1
25852,13933,1
25852,25137,2
25852,40307,1
25852,40377,1
25852,22063,2
25852,32482,2
25852,41374,2
25852,41460,15
25852,41222,20
25852,4939,3
25852,18071,1
25852,40068,1
25852,41711,2
25852,1828,5
25852,37736,2
25852,41696,8
25852,41861,1
25852,40667,1
25852,41873,5
25852,41874,36
25852,37020,1
25852,26466,19
25852,39976,40
25852,42069,1
25852,41793,1
25852,1002,1
25852,41821,1
25852,18560,5
25852,41691,26
25852,42218,8
25852,42334,1
25852,41077,5
25852,41702,1
25852,41035,4
25852,40733,5
25852,11257,2
25852,40139,1
25852,41320,1
25852,37351,1
25852,41766,2
25852,41371,1
25852,39951,1
25852,42449,1
25852,40387,1
25852,38654,2
25852,42724,8
25852,41726,10
25852,42763,29
25852,42638,1
25852,15127,1
25852,38597,4
25852,38391,1
25852,42962,3
25852,26463,2
25852,23754,4
25852,33003,18
25852,42300,2
25852,41505,2
25852,42117,3
25852,41982,7
25852,40601,1
25852,41054,11
25852,34963,3
25852,40094,9
25852,40351,4
25852,43150,2
25852,38883,2
25852,41643,1
25852,7675,3
25852,43172,7
25852,17101,1
25852,40607,2
25852,42839,1
25852,42888,1
25852,41816,1
25852,17795,3
25852,23680,1
25852,43177,1
25852,7887,1
25852,41512,1
25852,35309,1
25852,42062,4
25852,37111,1
25852,41330,2
25852,24276,1
25852,443,1
25852,43478,4
25852,40846,1
25852,43305,9
25852,43540,8
25852,37628,3
25852,43582,6
25852,43535,18
25852,37594,1
25852,19880,6
25852,41167,3
25852,43555,11
25852,34234,2
25852,21963,1
25852,25386,12
25852,42493,10
25852,35180,3
25852,41835,4
25852,42201,6
25852,43815,66
25852,154,2
25852,23780,5
25852,43862,2
25852,27317,2
25852,43789,2
25852,26615,1
25852,18063,2
25852,43932,5
25852,17744,1
25852,39423,5
25852,35565,7
25852,43961,9
25852,32029,4
25852,40595,1
25852,39549,4
25852,17133,6
25852,41602,7
25852,43515,1
25852,43594,5
25852,25495,1
25852,44061,2
25852,40908,2
25852,43233,3
25852,44120,1
25852,11523,1
25852,19693,1
25852,44093,3
25852,25271,1
25852,15493,3
25852,44086,1
25852,40402,11
25852,41318,2
25852,33192,4
25852,44041,1
25852,39134,1
25852,41376,2
25852,44216,2
25852,18356,1
25852,43413,1
25852,35165,1
25852,44012,2
25852,41985,1
25852,37039,1
25852,44277,1
25852,27313,2
25852,20758,11
25852,16630,1
25852,44200,1
25852,35894,2
25852,44176,1
25852,41411,2
25852,40764,15
25852,44270,26
25852,44398,12
25852,43760,3
25852,44213,2
25852,42394,4
25852,42174,1
25852,44480,5
25852,25701,1
25852,40944,3
25852,3321,2
25852,43583,1
25852,40954,2
25852,44572,1
25852,43759,2
25852,14175,1
25852,44505,4
25852,2869,11
25852,44419,4
25852,44589,9
25852,44654,9
25852,32107,1
25852,43781,4
25852,39198,9
25852,41902,2
25852,44371,1
25852,41172,1
25852,43975,1
25852,40468,2
25852,35470,1
25852,43823,1
25852,1697,1
25852,22417,3
25852,38562,3
25852,25245,11
25852,1070,3
25852,11013,1
25852,44927,1
25852,24692,1
25852,43577,6
25852,41143,1
25852,44297,1
25852,43026,1
25852,18884,1
25852,24559,1
25852,41043,1
25852,43522,1
25852,39667,1
25852,45077,3
25852,20081,1
25852,45074,1
25852,44284,1
25852,44688,1
25852,45302,101
25852,44436,9
25852,41495,1
25852,43739,1
25852,23331,4
25852,43692,21
25852,32745,14
25852,45352,5
25852,45501,2
25852,45512,4
25852,41433,9
25852,45600,2
25852,44698,2
25852,45409,1
25852,13857,3
25852,45259,4
25852,34346,2
25852,45662,6
25852,45566,1
25852,45486,2
25852,44450,2
25852,42484,1
25852,42990,2
25852,45616,3
25852,42059,2
25852,22073,1
25852,40699,1
25852,40045,27
25852,18260,1
25852,44481,1
25852,45954,1
25852,45523,3
25852,39247,7
25852,45189,7
25852,44460,2
25852,40981,1
25852,38851,1
25852,43657,4
25852,41064,1
25852,46208,1
25852,43434,1
25852,41558,2
25852,44591,23
25852,24574,3
25852,17859,1
25852,45793,32
25852,45574,6
25852,46101,4
25852,46544,6
25852,46640,1
25852,37665,2
25852,31714,1
25852,46786,1
25852,18891,1
25852,46825,1
25852,46505,26
25852,36949,1
25852,16993,1
25852,37834,2
25852,42500,3
25852,18948,2
25852,45030,45
25852,45447,2
25852,45831,14
25852,46920,1
25852,44291,3
25852,39961,3
25852,40923,6
25852,46908,2
25852,10295,2
25852,45062,3
25852,46618,2
25852,43427,2
25852,47020,1
25852,47061,35
25852,43218,1
25852,18732,2
25852,25263,1
25852,40543,1
25852,47016,8
25852,27081,1
25852,45839,2
25852,47036,4
25852,46703,1
25852,47317,3
25852,45340,2
25852,41148,1
25852,26011,1
25852,47456,1
25852,13903,3
25852,41051,6
25852,45371,1
25852,19036,4
25852,24597,1
25852,24733,41
25852,47947,2
25852,41112,2
25852,46845,1
25852,41543,2
25852,44021,1
25852,44074,2
25852,44325,4
25852,25891,2
25852,46196,2
25852,48061,1
25852,46358,1
25852,46475,1
25852,48311,1
25852,48119,59
25852,43783,2
25852,47970,1
25852,14731,1
25852,32072,1
25852,41555,2
25852,48058,1
25852,44206,2
25852,45983,3
25852,46897,1
25852,47939,4
25852,48567,2
25852,44726,1
25852,48510,2
25852,45382,1
25852,48508,12
25852,47734,1
25852,47804,1
25852,47573,2
25852,47666,1
25852,48915,1
25852,47827,1
25852,47798,1
25852,45286,1
25852,48529,3
25852,24523,4
25852,49107,95
25852,47956,4
25852,49455,1
25852,48056,12
25852,42601,3
25852,39192,5
25852,41531,30
25852,44008,1
25852,49620,2
25852,47253,1
25852,49569,19
25852,48197,1
25852,43005,1
25852,37241,1
25852,49925,1
25852,49894,133
25852,49501,3
25852,25624,5
25852,35321,2
25852,50336,1
25852,30997,3
25852,47198,1
25852,43925,3
25852,47095,1
25852,18499,3
25852,50735,3
25852,50546,1
25852,37170,2
25852,50420,1
25852,3508,2
25852,44020,5
25852,47603,1
25852,50670,5
25852,30919,1
25852,46143,1
25852,51568,1
25852,40042,3
25852,51276,2
25852,50597,1
25852,50344,8
25852,51781,1
25852,40778,1
25852,52178,1
25852,27298,3
25852,52456,4
25852,16830,1
25852,48420,1
25852,49084,1
25852,48211,1
25852,52005,2
25852,51428,1
25852,52458,9
25852,51323,1
25852,17237,4
25852,50339,5
25852,31966,1
25852,53585,5
25852,48455,1
25852,46528,1
25852,51613,6
25852,54053,6
25852,48760,2
25852,50433,1
25852,50030,2
25852,45641,2
25852,52370,7
25852,52566,1
25852,54305,1
26018,16723,6
26018,18033,47
26018,26848,2
26018,15105,1
26018,25440,1
26018,19578,58
26018,26266,11
26018,13149,3
26018,23587,4
26018,10781,15
26018,17812,23
26018,23971,7
26018,10865,2
26018,11031,35
26018,16911,6
26018,10737,61
26018,15601,1
26018,18695,3
26018,21960,1
26018,10993,43
26018,11087,27
26018,25612,2
26018,11027,66
26018,26563,2
26018,27461,4
26018,23114,2
26018,10795,48
26018,17696,6
26018,17862,1
26018,16286,2
26018,20394,3
26018,25290,2
26018,15895,1
26018,23835,19
26018,18224,2
26018,21360,3
26018,31032,1
26018,23670,1
26018,16876,13
26018,27447,2
26018,18563,4
26018,26001,2
26018,32012,1
26018,19154,4
26018,18402,11
26018,22088,22
26018,18065,85
26018,24252,3
26018,25409,1
26018,26058,1
26018,12369,17
26018,17593,1
26018,31170,8
26018,26605,3
26018,21393,1
26018,13272,2
26018,21601,1
26018,21567,1
26018,23691,21
26018,11621,5
26018,11363,28
26018,19997,5
26018,17133,2
26018,27349,16
26018,23011,7
26018,31585,1
26018,32261,7
26018,7055,4
26018,33667,12
26018,27578,2
26018,23477,13
26018,21226,8
26018,22304,57
26018,23028,4
26018,22539,1
26018,15731,7
26018,21956,4
26018,17340,5
26018,21867,2
26018,19070,5
26018,24687,2
26018,16214,2
26018,27202,4
26018,26025,3
26018,24047,2
26018,34421,3
26018,16527,1
26018,33025,12
26018,13529,1
26018,32661,11
26018,16302,2
26018,23286,1
26018,13269,2
26018,24513,2
26018,15468,2
26018,15159,1
26018,23097,6
26018,19293,8
26018,13441,14
26018,16275,3
26018,22245,1
26018,17087,2
26018,24240,28
26018,11109,1
26018,24466,1
26018,19321,1
26018,27575,4
26018,10933,17
26018,26008,2
26018,32156,2
26018,15799,1
26018,11257,3
26018,35388,2
26018,35297,1
26018,23523,4
26018,35315,3
26018,32614,1
26018,18674,1
26018,11045,1
26018,31164,1
26018,35430,4
26018,28034,1
26018,16813,2
26018,27086,4
26018,35784,1
26018,26017,1
26018,38215,1
26018,38312,1
26018,17471,2
26018,21735,14
26018,32112,2
26018,25634,3
26018,14831,36
26018,8664,5
26018,27573,1
26018,38448,1
26018,11089,8
26018,38729,2
26018,39248,1
26018,39331,4
26018,13293,6
26018,31444,2
26018,39539,84
26018,38717,10
26018,17756,1
26018,27049,1
26018,35893,2
26018,26345,31
26018,38880,2
26018,14661,2
26018,11219,7
26018,11663,2
26018,13320,1
26018,35710,2
26018,36325,5
26018,35037,7
26018,23915,2
26018,33801,3
26018,27238,1
26018,26615,1
26018,37332,10
26018,18896,2
26018,36680,1
26018,20753,1
26018,39189,24
26018,40448,3
26018,21225,1
26018,40543,1
26018,21483,6
26018,20649,48
26018,37578,1
26018,31625,57
26018,23627,5
26018,35341,12
26018,20123,10
26018,39423,3
26018,40818,9
26018,41047,5
26018,13218,33
26018,14353,7
26018,37336,1
26018,20510,2
26018,11093,11
26018,40887,12
26018,10729,15
26018,40387,2
26018,16607,4
26018,39557,2
26018,26497,4
26018,19041,8
26018,10977,1
26018,38387,8
26018,11259,24
26018,24988,3
26018,20563,2
26018,39756,1
26018,27425,2
26018,40144,2
26018,41832,3
26018,33003,8
26018,40945,7
26018,19643,5
26018,18728,1
26018,8892,1
26018,25553,10
26018,24691,4
26018,43421,1
26018,38282,1
26018,33127,2
26018,36557,2
26018,44311,1
26018,40121,1
26018,44214,1
26018,37350,4
26018,26303,1
26018,18732,5
26018,44254,10
26018,44749,1
26018,44985,2
26018,43815,2
26018,35100,2
26018,17536,18
26018,14175,2
26018,44765,2
26018,38001,11
26018,43218,5
26018,44698,2
26018,26404,6
26018,42763,2
26018,45486,3
26018,17234,1
26018,45488,1
26018,41148,5
26018,45175,1
26018,45049,4
26018,44688,1
26018,44434,1
26018,40082,4
26018,38575,1
26018,46551,62
26018,18431,2
26018,16658,1
26018,46528,5
26018,46908,2
26018,13523,1
26018,46994,6
26018,45993,6
26018,40580,2
26018,21185,4
26018,26479,1
26018,15611,1
26018,17446,4
26018,19036,1
26018,40095,6
26018,36513,1
26018,47128,20
26018,24733,9
26018,27621,20
26018,26298,2
26018,47385,2
26018,16341,5
26018,41531,15
26018,48568,4
26018,40846,4
26018,44020,10
26018,10753,1
26018,39261,1
26018,48136,9
26018,47253,1
26018,37170,10
26018,48784,1
26018,49933,2
26018,19915,2
26018,47061,3
26018,21943,4
26018,50240,1
26018,40007,2
26018,50105,1
26018,50626,1
26018,35321,18
26018,48567,2
26018,18005,1
26018,15025,1
26018,51039,2
26018,27208,1
26018,23711,4
26018,50339,5
26018,50910,2
26018,48165,3
26018,49958,1
26018,50274,7
26018,50246,2
26018,45983,1
26018,51549,2
26073,5197,8
26073,23623,1
26073,26013,1
26073,11779,1
26073,19275,1
26073,19070,1
26073,3652,44
26073,2956,3
26073,11992,6
26073,21138,2
26073,25512,11
26073,6437,4
26073,27060,7
26073,4841,1
26073,21489,1
26073,24024,77
26073,15801,2
26073,23914,15
26073,16030,1
26073,19960,1
26073,17495,4
26073,7341,1
26073,12007,1
26073,114,7
26073,21944,3
26073,4074,1
26073,578,3
26073,20371,8
26073,23181,5
26073,16252,13
26073,26409,2
26073,24808,3
26073,22237,3
26073,26426,2
26073,26260,5
26073,18217,13
26073,23508,1
26073,21861,1
26073,8791,5
26073,20879,19
26073,10689,5
26073,26825,1
26073,2921,1
26073,20208,1
26073,20778,2
26073,27209,2
26073,24251,5
26073,24991,3
26073,16257,29
26073,27324,1
26073,5643,2
26073,26684,2
26073,23127,9
26073,1482,24
26073,8063,27
26073,21241,14
26073,26319,5
26073,15756,1
26073,11583,2
26073,6295,15
26073,18829,7
26073,21760,5
26073,17391,5
26073,18679,1
26073,23299,2
26073,265,11
26073,27317,27
26073,21282,2
26073,23497,1
26073,25451,1
26073,46,8
26073,27486,2
26073,25300,1
26073,1573,12
26073,21729,2
26073,18141,3
26073,3508,3
26073,23024,5
26073,19994,2
26073,23099,18
26073,27200,8
26073,18557,1
26073,4120,8
26073,8609,55
26073,24145,1
26073,18110,40
26073,1137,7
26073,3145,2
26073,27410,1
26073,27229,8
26073,23149,5
26073,52,1
26073,30899,2
26073,24761,1
26073,414,4
26073,19183,8
26073,17552,3
26073,30991,2
26073,24210,1
26073,23566,5
26073,2868,1
26073,15129,1
26073,23476,2
26073,153,1
26073,27456,21
26073,31177,2
26073,31551,1
26073,24289,1
26073,27547,6
26073,26987,1
26073,27611,2
26073,21528,1
26073,30928,38
26073,9675,2
26073,8395,11
26073,27435,3
26073,9523,2
26073,12222,5
26073,10295,2
26073,11692,2
26073,18879,2
26073,26466,1
26073,13555,33
26073,1089,5
26073,31931,1
26073,27163,1
26073,22823,1
26073,24941,1
26073,2870,1
26073,2632,24
26073,12618,2
26073,32174,2
26073,32036,1
26073,1733,1
26073,31608,18
26073,17851,1
26073,16018,1
26073,11333,1
26073,23130,3
26073,32043,7
26073,94,5
26073,28019,2
26073,26785,6
26073,1902,2
26073,22214,2
26073,20145,1
26073,5257,7
26073,7879,8
26073,26051,19
26073,25965,1
26073,32279,1
26073,11821,4
26073,26189,19
26073,18276,7
26073,27331,4
26073,27625,8
26073,26863,1
26073,20628,6
26073,1530,1
26073,24707,1
26073,26509,1
26073,32737,10
26073,27201,56
26073,32081,4
26073,32770,6
26073,16149,7
26073,32038,2
26073,32761,6
26073,6095,1
26073,1707,4
26073,2108,2
26073,258,3
26073,25231,12
26073,31950,1
26073,3639,5
26073,32315,1
26073,26321,38
26073,5531,5
26073,23695,4
26073,24386,14
26073,18362,4
26073,941,5
26073,32179,1
26073,14351,1
26073,30945,3
26073,15953,5
26073,27288,6
26073,26846,5
26073,23625,1
26073,21197,3
26073,33161,13
26073,24191,3
26073,34066,3
26073,34049,3
